species_code,n,died,year,plot
183397-TSU-CAN,2,0,2011,488968
183397-TSU-CAN,7,0,2005,398551
183397-TSU-CAN,2,0,2006,397548
183397-TSU-CAN,2,1,2007,397511
183397-TSU-CAN,3,0,2011,395324
183397-TSU-CAN,10,0,2008,397891
183397-TSU-CAN,19,0,2011,398461
183397-TSU-CAN,3,0,2012,395284
183397-TSU-CAN,1,1,2007,397506
183397-TSU-CAN,12,10,2008,398045
183397-TSU-CAN,3,1,2012,397726
183397-TSU-CAN,2,0,2012,398389
183397-TSU-CAN,15,0,2011,504072
183397-TSU-CAN,15,0,2010,644939
183397-TSU-CAN,15,0,2010,645006
183397-TSU-CAN,14,0,2011,396449
183397-TSU-CAN,5,0,2005,396653
183397-TSU-CAN,3,0,2008,613587
183397-TSU-CAN,4,3,2011,488577
183397-TSU-CAN,1,0,2006,397953
183397-TSU-CAN,6,0,2012,505828
183397-TSU-CAN,22,0,2010,613760
183397-TSU-CAN,5,0,2010,395454
183397-TSU-CAN,2,0,2011,397486
183397-TSU-CAN,8,0,2009,398525
183397-TSU-CAN,26,1,2012,504135
183397-TSU-CAN,8,0,2012,488986
183397-TSU-CAN,7,0,2006,396616
183397-TSU-CAN,14,1,2006,396621
183397-TSU-CAN,9,0,2009,397543
183397-TSU-CAN,15,1,2005,397325
183397-TSU-CAN,13,7,2012,396667
183397-TSU-CAN,15,4,2009,396775
183397-TSU-CAN,17,0,2006,559902
183397-TSU-CAN,15,0,2011,638984
183397-TSU-CAN,18,13,2011,395439
183397-TSU-CAN,2,0,2011,504063
183397-TSU-CAN,43,0,2009,398322
183397-TSU-CAN,7,0,2010,613710
183397-TSU-CAN,3,2,2009,396568
183397-TSU-CAN,18,1,2008,398472
183397-TSU-CAN,30,0,2011,613688
183397-TSU-CAN,5,0,2008,395332
183397-TSU-CAN,7,0,2012,397803
183397-TSU-CAN,25,1,2010,396525
183397-TSU-CAN,6,0,2012,396327
183397-TSU-CAN,2,1,2005,558578
183397-TSU-CAN,14,0,2011,395437
183397-TSU-CAN,2,0,2012,395245
183397-TSU-CAN,7,0,2010,502287
183397-TSU-CAN,5,0,2006,397290
183397-TSU-CAN,6,1,2005,396758
183397-TSU-CAN,3,0,2011,396489
183397-TSU-CAN,1,1,2010,395207
183397-TSU-CAN,3,0,2007,396364
183397-TSU-CAN,1,1,2006,398538
183397-TSU-CAN,5,0,2009,396582
183397-TSU-CAN,5,0,2011,639143
183397-TSU-CAN,5,5,2011,395372
183397-TSU-CAN,8,1,2008,398494
183397-TSU-CAN,1,0,2006,397331
183397-TSU-CAN,7,0,2005,398508
183397-TSU-CAN,3,1,2012,504440
183397-TSU-CAN,17,3,2010,398498
183397-TSU-CAN,4,0,2012,395280
183397-TSU-CAN,7,0,2012,504270
183397-TSU-CAN,5,0,2011,397689
183397-TSU-CAN,6,0,2011,397501
183397-TSU-CAN,4,0,2012,503541
183397-TSU-CAN,3,0,2005,398353
183397-TSU-CAN,16,3,2011,397639
183397-TSU-CAN,1,0,2005,397369
183397-TSU-CAN,3,1,2005,639260
183397-TSU-CAN,17,0,2008,488667
183397-TSU-CAN,5,0,2006,396768
183397-TSU-CAN,4,0,2011,398519
183397-TSU-CAN,13,10,2006,396694
183397-TSU-CAN,4,0,2006,397553
183397-TSU-CAN,9,1,2012,398644
183397-TSU-CAN,9,0,2008,397536
183397-TSU-CAN,1,0,2007,397391
183397-TSU-CAN,13,0,2008,612865
183397-TSU-CAN,16,1,2010,397308
183397-TSU-CAN,4,0,2006,398332
183397-TSU-CAN,7,2,2010,397635
183397-TSU-CAN,17,0,2007,396643
183397-TSU-CAN,16,5,2011,504109
183397-TSU-CAN,23,7,2007,397316
183397-TSU-CAN,6,0,2006,397336
183397-TSU-CAN,9,1,2008,397333
183397-TSU-CAN,6,0,2011,396419
183397-TSU-CAN,14,0,2011,488076
183397-TSU-CAN,2,0,2011,488106
183397-TSU-CAN,1,0,2011,639204
183397-TSU-CAN,20,0,2007,398249
183397-TSU-CAN,25,0,2012,398420
183397-TSU-CAN,14,1,2012,488573
183397-TSU-CAN,5,0,2006,398485
183397-TSU-CAN,8,0,2010,395434
183397-TSU-CAN,10,0,2009,397478
183397-TSU-CAN,14,0,2012,398430
183397-TSU-CAN,13,0,2005,557267
183397-TSU-CAN,22,0,2005,557341
183397-TSU-CAN,14,0,2010,398318
183397-TSU-CAN,3,0,2009,397359
183397-TSU-CAN,12,1,2009,557345
183397-TSU-CAN,2,0,2012,397513
183397-TSU-CAN,7,0,2008,396453
183397-TSU-CAN,7,1,2008,396697
183397-TSU-CAN,7,0,2005,398017
183397-TSU-CAN,4,0,2008,398457
183397-TSU-CAN,14,3,2012,638845
183397-TSU-CAN,9,0,2011,395307
183397-TSU-CAN,9,1,2012,504041
183397-TSU-CAN,8,1,2005,397470
183397-TSU-CAN,19,2,2009,398553
183397-TSU-CAN,19,15,2007,398428
183397-TSU-CAN,3,0,2010,396260
183397-TSU-CAN,3,0,2009,613644
183397-TSU-CAN,17,0,2007,557289
183397-TSU-CAN,5,2,2005,397364
183397-TSU-CAN,6,0,2009,398523
183397-TSU-CAN,13,1,2011,396621
183397-TSU-CAN,7,5,2010,396653
183397-TSU-CAN,9,0,2007,398031
183397-TSU-CAN,1,0,2012,398397
183397-TSU-CAN,10,1,2012,506073
183397-TSU-CAN,4,0,2007,398408
183397-TSU-CAN,1,1,2008,613754
183397-TSU-CAN,14,3,2010,397325
183397-TSU-CAN,6,1,2005,558588
183397-TSU-CAN,4,3,2007,398236
183397-TSU-CAN,18,2,2011,559902
183397-TSU-CAN,4,0,2006,398023
183397-TSU-CAN,24,10,2006,560013
183397-TSU-CAN,3,1,2006,558685
183397-TSU-CAN,5,0,2008,398481
183397-TSU-CAN,12,0,2012,397514
183397-TSU-CAN,9,1,2008,398479
183397-TSU-CAN,19,0,2009,397296
183397-TSU-CAN,13,1,2010,504847
183397-TSU-CAN,20,1,2009,558657
183397-TSU-CAN,1,0,2011,503914
183397-TSU-CAN,6,0,2011,397290
183397-TSU-CAN,2,0,2012,397318
183397-TSU-CAN,5,0,2006,398051
183397-TSU-CAN,18,2,2007,559911
183397-TSU-CAN,2,0,2011,397331
183397-TSU-CAN,23,0,2008,399955
183397-TSU-CAN,6,1,2008,408144
183397-TSU-CAN,2,0,2011,408986
183397-TSU-CAN,6,0,2010,398353
183397-TSU-CAN,9,0,2011,488784
183397-TSU-CAN,11,0,2009,558638
183397-TSU-CAN,3,0,2010,397302
183397-TSU-CAN,3,1,2005,558625
183397-TSU-CAN,8,0,2010,396758
183397-TSU-CAN,25,1,2006,398277
183397-TSU-CAN,1,1,2011,397277
183397-TSU-CAN,1,0,2007,397303
183397-TSU-CAN,16,0,2006,557684
183397-TSU-CAN,4,0,2012,407083
183397-TSU-CAN,32,0,2011,504049
183397-TSU-CAN,4,0,2006,398122
183397-TSU-CAN,7,7,2011,397336
183397-TSU-CAN,3,0,2011,396694
183397-TSU-CAN,23,0,2010,557341
183397-TSU-CAN,16,6,2008,398265
183397-TSU-CAN,6,1,2010,397357
183397-TSU-CAN,30,0,2009,558634
183397-TSU-CAN,11,2,2009,398497
183397-TSU-CAN,11,0,2012,398387
183397-TSU-CAN,6,0,2012,396382
183397-TSU-CAN,21,0,2012,398249
183397-TSU-CAN,1,0,2010,488082
183397-TSU-CAN,7,5,2011,488983
183397-TSU-CAN,17,0,2012,398403
183397-TSU-CAN,3,0,2012,504078
183397-TSU-CAN,15,0,2011,398369
183397-TSU-CAN,2,0,2012,505798
183397-TSU-CAN,17,0,2010,398499
183397-TSU-CAN,6,1,2009,557346
183397-TSU-CAN,23,10,2006,397285
183397-TSU-CAN,23,0,2010,505480
183397-TSU-CAN,23,0,2007,398149
183397-TSU-CAN,5,2,2008,411018
183397-TSU-CAN,4,0,2007,398036
183397-TSU-CAN,31,0,2007,398235
183397-TSU-CAN,12,0,2011,506063
183397-TSU-CAN,1,0,2009,396592
183397-TSU-CAN,26,0,2005,398093
183397-TSU-CAN,4,2,2006,398015
183397-TSU-CAN,6,0,2006,398016
183397-TSU-CAN,8,1,2010,397470
183397-TSU-CAN,1,0,2007,397445
183397-TSU-CAN,6,0,2012,558603
183397-TSU-CAN,2,2,2009,398274
183397-TSU-CAN,9,0,2011,398509
183397-TSU-CAN,21,2,2005,557365
183397-TSU-CAN,2,0,2010,488896
183397-TSU-CAN,20,0,2011,503994
183397-TSU-CAN,12,1,2011,488096
183397-TSU-CAN,6,0,2011,397274
183397-TSU-CAN,18,2,2012,557289
183397-TSU-CAN,9,1,2010,489023
183397-TSU-CAN,3,0,2010,397364
183397-TSU-CAN,4,0,2012,505760
183397-TSU-CAN,2,0,2008,398046
183397-TSU-CAN,11,0,2005,558227
183397-TSU-CAN,1,0,2011,488948
183397-TSU-CAN,10,0,2011,489034
183397-TSU-CAN,4,1,2010,488789
183397-TSU-CAN,1,1,2008,397456
183397-TSU-CAN,2,2,2006,398100
183397-TSU-CAN,28,0,2006,398060
183397-TSU-CAN,16,0,2011,560013
183397-TSU-CAN,13,0,2010,488787
183397-TSU-CAN,8,0,2007,398066
183397-TSU-CAN,3,1,2006,398213
183397-TSU-CAN,3,3,2010,398355
183397-TSU-CAN,3,3,2010,398490
183397-TSU-CAN,1,0,2009,398089
183397-TSU-CAN,1,1,2010,505419
183397-TSU-CAN,3,1,2012,505815
183397-TSU-CAN,6,0,2011,398122
183397-TSU-CAN,11,1,2012,503877
183397-TSU-CAN,36,0,2011,504998
183397-TSU-CAN,24,0,2011,398277
183397-TSU-CAN,5,2,2005,398313
183397-TSU-CAN,21,1,2012,400574
183397-TSU-CAN,7,0,2012,560312
183397-TSU-CAN,2,1,2010,558625
183397-TSU-CAN,7,0,2008,558622
183397-TSU-CAN,2,1,2011,398090
183397-TSU-CAN,4,0,2008,408406
183397-TSU-CAN,14,0,2012,488080
183397-TSU-CAN,1,0,2006,558189
183397-TSU-CAN,17,0,2007,397443
183397-TSU-CAN,1,0,2006,398010
183397-TSU-CAN,22,1,2012,503532
183397-TSU-CAN,3,0,2008,558632
183397-TSU-CAN,3,0,2008,398255
183397-TSU-CAN,27,5,2010,398093
183397-TSU-CAN,21,0,2012,502259
183397-TSU-CAN,27,0,2008,398263
183397-TSU-CAN,2,1,2007,650798
183397-TSU-CAN,21,1,2010,504996
183397-TSU-CAN,1,0,2009,398208
183397-TSU-CAN,12,1,2009,397276
183397-TSU-CAN,2,0,2012,502414
183397-TSU-CAN,3,1,2007,398035
183397-TSU-CAN,14,1,2012,502307
183397-TSU-CAN,1,0,2011,489060
183397-TSU-CAN,7,1,2011,409701
183397-TSU-CAN,26,1,2005,398314
183397-TSU-CAN,4,2,2009,398200
183397-TSU-CAN,13,0,2009,398096
183397-TSU-CAN,24,0,2012,398149
183397-TSU-CAN,12,1,2011,398182
183397-TSU-CAN,19,2,2006,398217
183397-TSU-CAN,19,2,2006,398317
183397-TSU-CAN,16,2,2011,397285
183397-TSU-CAN,6,0,2011,501843
183397-TSU-CAN,10,1,2011,506044
183397-TSU-CAN,13,1,2011,505217
183397-TSU-CAN,28,2,2007,558219
183397-TSU-CAN,2,0,2012,397445
183397-TSU-CAN,22,5,2010,398269
183397-TSU-CAN,8,0,2005,557281
183397-TSU-CAN,33,24,2012,398235
183397-TSU-CAN,2,1,2011,398015
183397-TSU-CAN,10,0,2011,398016
183397-TSU-CAN,3,0,2005,558223
183397-TSU-CAN,15,0,2006,650862
183397-TSU-CAN,7,0,2012,488895
183397-TSU-CAN,20,0,2010,557365
183397-TSU-CAN,26,2,2011,488584
183397-TSU-CAN,7,0,2006,557367
183397-TSU-CAN,10,0,2005,560295
183397-TSU-CAN,5,0,2012,398036
183397-TSU-CAN,6,1,2008,557393
183397-TSU-CAN,6,0,2011,504574
183397-TSU-CAN,9,0,2010,504986
183397-TSU-CAN,8,0,2012,503576
183397-TSU-CAN,11,0,2012,400550
183397-TSU-CAN,9,1,2012,505460
183397-TSU-CAN,8,1,2010,506079
183397-TSU-CAN,7,0,2006,558194
183397-TSU-CAN,4,0,2008,613577
183397-TSU-CAN,16,0,2012,504174
183397-TSU-CAN,8,0,2010,398059
183397-TSU-CAN,1,0,2011,398110
183397-TSU-CAN,10,0,2010,408354
183397-TSU-CAN,10,2,2009,398019
183397-TSU-CAN,10,0,2005,557665
183397-TSU-CAN,3,0,2006,559803
183397-TSU-CAN,12,1,2010,558227
183397-TSU-CAN,3,0,2006,559960
183397-TSU-CAN,21,0,2009,400555
183397-TSU-CAN,4,0,2007,398142
183397-TSU-CAN,29,1,2011,398060
183397-TSU-CAN,5,0,2011,488074
183397-TSU-CAN,7,5,2008,558641
183397-TSU-CAN,24,0,2009,398088
183397-TSU-CAN,21,0,2009,558228
183397-TSU-CAN,3,0,2011,398213
183397-TSU-CAN,4,0,2011,408383
183397-TSU-CAN,8,1,2009,398180
183397-TSU-CAN,3,0,2012,398140
183397-TSU-CAN,4,1,2006,559793
183397-TSU-CAN,6,3,2008,559933
183397-TSU-CAN,17,0,2009,400582
183397-TSU-CAN,6,0,2007,398133
183397-TSU-CAN,16,1,2012,557274
183397-TSU-CAN,25,1,2006,560129
183397-TSU-CAN,25,3,2005,558315
183397-TSU-CAN,5,1,2012,398242
183397-TSU-CAN,8,0,2009,399929
183397-TSU-CAN,11,0,2010,488932
183397-TSU-CAN,6,0,2008,398270
183397-TSU-CAN,9,0,2012,504902
183397-TSU-CAN,18,0,2012,397443
183397-TSU-CAN,5,0,2012,504933
183397-TSU-CAN,5,0,2006,558479
183397-TSU-CAN,4,0,2005,557634
183397-TSU-CAN,16,0,2010,489065
183397-TSU-CAN,3,1,2008,560361
183397-TSU-CAN,1,0,2009,557672
183397-TSU-CAN,18,0,2011,557632
183397-TSU-CAN,3,0,2011,398010
183397-TSU-CAN,5,0,2010,409305
183397-TSU-CAN,10,0,2011,488609
183397-TSU-CAN,3,0,2009,398087
183397-TSU-CAN,8,0,2008,557513
183397-TSU-CAN,5,0,2007,398253
183397-TSU-CAN,22,0,2009,397471
183397-TSU-CAN,12,5,2011,506143
183397-TSU-CAN,21,0,2008,558329
183397-TSU-CAN,5,0,2008,397452
183397-TSU-CAN,26,3,2010,398314
183397-TSU-CAN,19,11,2011,398217
183397-TSU-CAN,19,11,2011,398317
183397-TSU-CAN,2,1,2012,411768
183397-TSU-CAN,6,0,2011,488716
183397-TSU-CAN,6,0,2010,559879
183397-TSU-CAN,3,3,2012,398254
183397-TSU-CAN,17,0,2011,502915
183397-TSU-CAN,6,0,2006,398192
183397-TSU-CAN,2,0,2012,398035
183397-TSU-CAN,1,1,2010,558346
183397-TSU-CAN,17,2,2006,558249
183397-TSU-CAN,28,1,2008,560421
183397-TSU-CAN,10,0,2008,398258
183397-TSU-CAN,42,2,2009,488738
183397-TSU-CAN,7,1,2006,398278
183397-TSU-CAN,2,0,2005,559959
183397-TSU-CAN,11,1,2010,399868
183397-TSU-CAN,11,0,2011,398165
183397-TSU-CAN,3,0,2011,613436
183397-TSU-CAN,12,0,2010,557281
183397-TSU-CAN,21,1,2011,489024
183397-TSU-CAN,4,0,2011,397437
183397-TSU-CAN,4,0,2011,502951
183397-TSU-CAN,9,0,2005,554765
183397-TSU-CAN,15,1,2007,557443
183397-TSU-CAN,15,0,2006,557702
183397-TSU-CAN,3,1,2011,398078
183397-TSU-CAN,4,0,2008,398169
183397-TSU-CAN,5,5,2012,398142
183397-TSU-CAN,3,1,2006,558295
183397-TSU-CAN,4,1,2010,488741
183397-TSU-CAN,13,0,2009,398196
183397-TSU-CAN,27,0,2012,558219
183397-TSU-CAN,8,0,2011,557367
183397-TSU-CAN,9,0,2008,613574
183397-TSU-CAN,3,0,2006,557687
183397-TSU-CAN,6,0,2005,558353
183397-TSU-CAN,5,1,2009,559869
183397-TSU-CAN,12,7,2011,488670
183397-TSU-CAN,12,0,2009,411887
183397-TSU-CAN,16,0,2011,650862
183397-TSU-CAN,10,0,2011,398273
183397-TSU-CAN,16,0,2008,488597
183397-TSU-CAN,25,5,2009,559848
183397-TSU-CAN,3,0,2009,559936
183397-TSU-CAN,8,0,2012,398133
183397-TSU-CAN,5,0,2006,557248
183397-TSU-CAN,4,3,2009,557689
183397-TSU-CAN,16,0,2010,557526
183397-TSU-CAN,15,0,2008,558322
183397-TSU-CAN,52,5,2012,504548
183397-TSU-CAN,11,0,2011,505133
183397-TSU-CAN,30,0,2007,557636
183397-TSU-CAN,3,0,2006,560127
183397-TSU-CAN,28,6,2012,613503
183397-TSU-CAN,22,3,2005,558296
183397-TSU-CAN,2,0,2010,406260
183397-TSU-CAN,19,6,2012,488664
183397-TSU-CAN,4,0,2011,559805
183397-TSU-CAN,23,5,2007,406317
183397-TSU-CAN,23,5,2007,406359
183397-TSU-CAN,11,3,2007,406317
183397-TSU-CAN,11,3,2007,406359
183397-TSU-CAN,14,1,2011,503423
183397-TSU-CAN,2,0,2011,502843
183397-TSU-CAN,23,0,2007,558211
183397-TSU-CAN,14,1,2011,399952
183397-TSU-CAN,22,7,2007,559815
183397-TSU-CAN,22,7,2007,559820
183397-TSU-CAN,17,0,2005,559876
183397-TSU-CAN,10,0,2007,559904
183397-TSU-CAN,26,0,2007,559914
183397-TSU-CAN,6,0,2006,398300
183397-TSU-CAN,26,2,2007,557652
183397-TSU-CAN,3,0,2010,505076
183397-TSU-CAN,9,1,2007,558373
183397-TSU-CAN,11,1,2010,557633
183397-TSU-CAN,6,0,2006,559900
183397-TSU-CAN,2,2,2009,406678
183397-TSU-CAN,11,0,2012,505034
183397-TSU-CAN,11,5,2007,406259
183397-TSU-CAN,5,0,2008,559844
183397-TSU-CAN,7,0,2010,557265
183397-TSU-CAN,14,0,2009,399917
183397-TSU-CAN,27,1,2011,560129
183397-TSU-CAN,3,1,2005,398125
183397-TSU-CAN,15,1,2011,504668
183397-TSU-CAN,16,1,2005,554663
183397-TSU-CAN,3,1,2008,557660
183397-TSU-CAN,6,2,2011,398315
183397-TSU-CAN,8,0,2008,684871
183397-TSU-CAN,9,0,2010,488735
183397-TSU-CAN,7,0,2011,558292
183397-TSU-CAN,12,0,2009,489059
183397-TSU-CAN,4,0,2010,559959
183397-TSU-CAN,8,0,2011,488697
183397-TSU-CAN,15,0,2005,558489
183397-TSU-CAN,10,3,2005,558555
183397-TSU-CAN,25,0,2006,398199
183397-TSU-CAN,19,0,2005,558135
183397-TSU-CAN,12,1,2011,559962
183397-TSU-CAN,10,2,2012,503990
183397-TSU-CAN,20,4,2006,558444
183397-TSU-CAN,1,0,2005,557465
183397-TSU-CAN,6,0,2006,557362
183397-TSU-CAN,24,0,2008,557482
183397-TSU-CAN,9,1,2005,558090
183397-TSU-CAN,11,0,2008,559931
183397-TSU-CAN,2,0,2011,559881
183397-TSU-CAN,7,0,2011,488788
183397-TSU-CAN,4,0,2012,505223
183397-TSU-CAN,8,0,2008,560122
183397-TSU-CAN,17,0,2012,505773
183397-TSU-CAN,8,0,2011,400018
183397-TSU-CAN,14,0,2012,557443
183397-TSU-CAN,35,0,2009,559940
183397-TSU-CAN,2,0,2006,558370
183397-TSU-CAN,6,1,2009,634674
183397-TSU-CAN,9,0,2012,504528
183397-TSU-CAN,3,0,2010,406471
183397-TSU-CAN,35,0,2011,505693
183397-TSU-CAN,44,1,2012,400066
183397-TSU-CAN,16,0,2011,557702
183397-TSU-CAN,6,1,2007,559913
183397-TSU-CAN,11,0,2005,558477
183397-TSU-CAN,3,0,2011,558295
183397-TSU-CAN,18,0,2008,560090
183397-TSU-CAN,21,1,2011,505776
183397-TSU-CAN,7,0,2008,398176
183397-TSU-CAN,23,0,2007,558307
183397-TSU-CAN,20,20,2010,558296
183397-TSU-CAN,12,1,2012,634234
183397-TSU-CAN,12,1,2012,634247
183397-TSU-CAN,15,0,2012,505018
183397-TSU-CAN,12,0,2008,557382
183397-TSU-CAN,10,0,2010,505537
183397-TSU-CAN,10,1,2011,398300
183397-TSU-CAN,2,1,2005,557909
183397-TSU-CAN,3,0,2009,557500
183397-TSU-CAN,1,1,2012,398141
183397-TSU-CAN,3,0,2010,398125
183397-TSU-CAN,2,0,2011,504652
183397-TSU-CAN,22,5,2008,554749
183397-TSU-CAN,28,0,2010,506372
183397-TSU-CAN,20,0,2010,559876
183397-TSU-CAN,11,0,2012,559904
183397-TSU-CAN,5,0,2008,558013
183397-TSU-CAN,1,0,2008,554717
183397-TSU-CAN,33,0,2012,557636
183397-TSU-CAN,7,0,2008,399884
183397-TSU-CAN,1,0,2005,557972
183397-TSU-CAN,25,2,2012,558211
183397-TSU-CAN,7,0,2011,559900
183397-TSU-CAN,17,1,2010,400034
183397-TSU-CAN,15,1,2012,559815
183397-TSU-CAN,15,1,2012,559820
183397-TSU-CAN,21,0,2012,504709
183397-TSU-CAN,24,2,2012,557652
183397-TSU-CAN,4,1,2010,557465
183397-TSU-CAN,9,0,2012,558373
183397-TSU-CAN,9,0,2009,558117
183397-TSU-CAN,4,0,2008,398262
183397-TSU-CAN,28,0,2011,398199
183397-TSU-CAN,7,1,2011,559968
183397-TSU-CAN,18,0,2010,554663
183397-TSU-CAN,16,1,2006,558348
183397-TSU-CAN,2,0,2012,505182
183397-TSU-CAN,15,4,2006,560243
183397-TSU-CAN,3,3,2008,559845
183397-TSU-CAN,29,1,2010,558303
183397-TSU-CAN,24,1,2012,505556
183397-TSU-CAN,11,0,2012,399954
183397-TSU-CAN,2,0,2010,634324
183397-TSU-CAN,10,0,2008,399975
183397-TSU-CAN,12,1,2011,505198
183397-TSU-CAN,10,6,2008,560358
183397-TSU-CAN,9,0,2007,398137
183397-TSU-CAN,19,1,2005,557940
183397-TSU-CAN,2,1,2010,559704
183397-TSU-CAN,27,2,2007,557914
183397-TSU-CAN,5,2,2012,505580
183397-TSU-CAN,8,4,2011,502777
183397-TSU-CAN,22,0,2010,558135
183397-TSU-CAN,4,0,2011,400101
183397-TSU-CAN,12,3,2012,504769
183397-TSU-CAN,17,0,2011,558444
183397-TSU-CAN,10,1,2011,503470
183397-TSU-CAN,1,0,2007,558894
183397-TSU-CAN,8,7,2011,503417
183397-TSU-CAN,5,2,2012,559913
183397-TSU-CAN,14,0,2010,558477
183397-TSU-CAN,11,0,2010,560027
183397-TSU-CAN,40,7,2008,560091
183397-TSU-CAN,13,1,2012,506315
183397-TSU-CAN,25,5,2005,554988
183397-TSU-CAN,8,8,2006,418948
183397-TSU-CAN,19,4,2007,559977
183397-TSU-CAN,2,0,2006,560125
183397-TSU-CAN,7,1,2011,557732
183397-TSU-CAN,9,0,2010,488933
183397-TSU-CAN,26,0,2012,613579
183397-TSU-CAN,24,0,2012,558307
183397-TSU-CAN,3,0,2012,554805
183397-TSU-CAN,6,0,2008,558157
183397-TSU-CAN,2,1,2009,554809
183397-TSU-CAN,18,2,2011,504724
183397-TSU-CAN,12,2,2012,398137
183397-TSU-CAN,7,0,2011,398193
183397-TSU-CAN,7,1,2005,558539
183397-TSU-CAN,16,0,2008,398164
183397-TSU-CAN,3,1,2005,554669
183397-TSU-CAN,1,1,2008,554838
183397-TSU-CAN,4,0,2005,558074
183397-TSU-CAN,13,1,2012,407966
183397-TSU-CAN,17,0,2012,505054
183397-TSU-CAN,3,0,2008,399905
183397-TSU-CAN,5,0,2011,488815
183397-TSU-CAN,4,1,2011,634578
183397-TSU-CAN,1,0,2010,613657
183397-TSU-CAN,12,7,2011,560243
183397-TSU-CAN,7,0,2010,558693
183397-TSU-CAN,1,0,2011,560114
183397-TSU-CAN,3,0,2008,554813
183397-TSU-CAN,11,0,2010,504767
183397-TSU-CAN,3,0,2009,558528
183397-TSU-CAN,3,0,2007,412645
183397-TSU-CAN,10,0,2010,488661
183397-TSU-CAN,1,0,2008,399906
183397-TSU-CAN,20,1,2010,554988
183397-TSU-CAN,11,0,2010,488857
183397-TSU-CAN,9,0,2009,488912
183397-TSU-CAN,16,1,2009,560065
183397-TSU-CAN,9,0,2009,554712
183397-TSU-CAN,7,0,2006,560294
183397-TSU-CAN,7,0,2006,558044
183397-TSU-CAN,4,0,2011,505051
183397-TSU-CAN,7,0,2011,400516
183397-TSU-CAN,12,1,2008,560170
183397-TSU-CAN,10,2,2007,558462
183397-TSU-CAN,12,2,2010,557904
183397-TSU-CAN,9,0,2012,558362
183397-TSU-CAN,9,0,2008,559996
183397-TSU-CAN,7,0,2012,560045
183397-TSU-CAN,9,0,2012,399842
183397-TSU-CAN,9,0,2011,504783
183397-TSU-CAN,23,0,2009,558021
183397-TSU-CAN,9,0,2010,619074
183397-TSU-CAN,9,0,2010,634305
183397-TSU-CAN,3,0,2008,558506
183397-TSU-CAN,19,2,2010,557599
183397-TSU-CAN,16,0,2005,558417
183397-TSU-CAN,15,3,2012,559977
183397-TSU-CAN,26,0,2009,399867
183397-TSU-CAN,10,0,2010,398191
183397-TSU-CAN,28,1,2007,559971
183397-TSU-CAN,20,0,2005,560281
183397-TSU-CAN,1,0,2007,558888
183397-TSU-CAN,1,1,2011,556012
183397-TSU-CAN,3,1,2011,560125
183397-TSU-CAN,6,0,2005,557887
183397-TSU-CAN,4,1,2011,554755
183397-TSU-CAN,10,1,2010,558465
183397-TSU-CAN,5,0,2010,558074
183397-TSU-CAN,14,1,2009,400379
183397-TSU-CAN,14,1,2009,400424
183397-TSU-CAN,15,1,2006,558095
183397-TSU-CAN,9,0,2009,558136
183397-TSU-CAN,7,2,2011,504700
183397-TSU-CAN,5,0,2011,412644
183397-TSU-CAN,2,0,2011,503224
183397-TSU-CAN,1,0,2008,549567
183397-TSU-CAN,2,1,2010,554669
183397-TSU-CAN,11,2,2006,555009
183397-TSU-CAN,1,0,2007,398138
183397-TSU-CAN,1,0,2005,557885
183397-TSU-CAN,5,4,2007,558885
183397-TSU-CAN,15,1,2008,558934
183397-TSU-CAN,10,5,2009,634917
183397-TSU-CAN,1,1,2008,557859
183397-TSU-CAN,1,1,2006,554844
183397-TSU-CAN,19,1,2010,558417
183397-TSU-CAN,9,0,2005,558003
183397-TSU-CAN,8,1,2008,558046
183397-TSU-CAN,5,0,2007,558452
183397-TSU-CAN,4,0,2008,400067
183397-TSU-CAN,33,0,2010,488881
183397-TSU-CAN,16,1,2009,558027
183397-TSU-CAN,1,0,2012,558885
183397-TSU-CAN,7,0,2005,558872
183397-TSU-CAN,3,0,2009,549205
183397-TSU-CAN,14,0,2008,557950
183397-TSU-CAN,6,2,2009,634522
183397-TSU-CAN,9,0,2006,554992
183397-TSU-CAN,27,2,2012,559971
183397-TSU-CAN,7,0,2010,557887
183397-TSU-CAN,19,1,2009,560217
183397-TSU-CAN,16,9,2010,558443
183397-TSU-CAN,14,0,2007,555017
183397-TSU-CAN,4,0,2012,502526
183397-TSU-CAN,3,0,2010,488872
183397-TSU-CAN,7,0,2009,400436
183397-TSU-CAN,2,1,2010,559718
183397-TSU-CAN,7,2,2011,555074
183397-TSU-CAN,3,1,2008,413127
183397-TSU-CAN,14,0,2011,558095
183397-TSU-CAN,7,0,2006,554859
183397-TSU-CAN,13,0,2010,558003
183397-TSU-CAN,19,5,2008,554831
183397-TSU-CAN,3,1,2012,557816
183397-TSU-CAN,11,0,2005,557781
183397-TSU-CAN,6,2,2009,558921
183397-TSU-CAN,9,0,2006,559725
183397-TSU-CAN,15,2,2012,555017
183397-TSU-CAN,17,1,2007,558471
183397-TSU-CAN,26,1,2011,634338
183397-TSU-CAN,1,0,2010,400363
183397-TSU-CAN,10,0,2010,549181
183397-TSU-CAN,5,1,2007,560156
183397-TSU-CAN,1,1,2005,557827
183397-TSU-CAN,1,0,2008,560171
183397-TSU-CAN,3,2,2007,559732
183397-TSU-CAN,12,1,2010,557781
183397-TSU-CAN,1,0,2009,560498
183397-TSU-CAN,24,1,2006,549200
183397-TSU-CAN,6,0,2006,549551
183397-TSU-CAN,5,1,2012,558105
